,0
34024,2021-10-27 10:20:00
34025,2021-10-27 10:25:00
34026,2021-10-27 10:30:00
34027,2021-10-27 10:35:00
34028,2021-10-27 10:40:00
34029,2021-10-27 10:45:00
34030,2021-10-27 10:50:00
34031,2021-10-27 10:55:00
34032,2021-10-27 11:00:00
34033,2021-10-27 11:05:00
34034,2021-10-27 11:10:00
34035,2021-10-27 11:15:00
34036,2021-10-27 11:20:00
34037,2021-10-27 11:25:00
34038,2021-10-27 11:30:00
34039,2021-10-27 11:35:00
34040,2021-10-27 11:40:00
34041,2021-10-27 11:45:00
34042,2021-10-27 11:50:00
34043,2021-10-27 11:55:00
34044,2021-10-27 12:00:00
34045,2021-10-27 12:05:00
34046,2021-10-27 12:10:00
34047,2021-10-27 12:15:00
34048,2021-10-27 12:20:00
34049,2021-10-27 12:25:00
34050,2021-10-27 12:30:00
34051,2021-10-27 12:35:00
34052,2021-10-27 12:40:00
34053,2021-10-27 12:45:00
34054,2021-10-27 12:50:00
34055,2021-10-27 12:55:00
34056,2021-10-27 13:00:00
34057,2021-10-27 13:05:00
34058,2021-10-27 13:10:00
34059,2021-10-27 13:15:00
34060,2021-10-27 13:20:00
34061,2021-10-27 13:25:00
34062,2021-10-27 13:30:00
34063,2021-10-27 13:35:00
34064,2021-10-27 13:40:00
34065,2021-10-27 13:45:00
34066,2021-10-27 13:50:00
34067,2021-10-27 13:55:00
34068,2021-10-27 14:00:00
34069,2021-10-27 14:05:00
34070,2021-10-27 14:10:00
34071,2021-10-27 14:15:00
34072,2021-10-27 14:20:00
34073,2021-10-27 14:25:00
34074,2021-10-27 14:30:00
34075,2021-10-27 14:35:00
34076,2021-10-27 14:40:00
34077,2021-10-27 14:45:00
34078,2021-10-27 14:50:00
34079,2021-10-27 14:55:00
34080,2021-10-27 15:00:00
34081,2021-10-27 15:05:00
34082,2021-10-27 15:10:00
34083,2021-10-27 15:15:00
34084,2021-10-27 15:20:00
34085,2021-10-27 15:25:00
34086,2021-10-27 15:30:00
34087,2021-10-27 15:35:00
34088,2021-10-27 15:40:00
34089,2021-10-27 15:45:00
34090,2021-10-27 15:50:00
34091,2021-10-27 15:55:00
34092,2021-10-27 16:00:00
34093,2021-10-27 16:05:00
34094,2021-10-27 16:10:00
34095,2021-10-27 16:15:00
34096,2021-10-27 16:20:00
34097,2021-10-27 16:25:00
34098,2021-10-27 16:30:00
34099,2021-10-27 16:35:00
34100,2021-10-27 16:40:00
34101,2021-10-27 16:45:00
34102,2021-10-27 16:50:00
34103,2021-10-27 16:55:00
34104,2021-10-27 17:00:00
34105,2021-10-27 17:05:00
34106,2021-10-27 17:10:00
34107,2021-10-27 17:15:00
34108,2021-10-27 17:20:00
34109,2021-10-27 17:25:00
34110,2021-10-27 17:30:00
34111,2021-10-27 17:35:00
34112,2021-10-27 17:40:00
34113,2021-10-27 17:45:00
34114,2021-10-27 17:50:00
34115,2021-10-27 17:55:00
34116,2021-10-27 18:00:00
34117,2021-10-27 18:05:00
34118,2021-10-27 18:10:00
34119,2021-10-27 18:15:00
34120,2021-10-27 18:20:00
34121,2021-10-27 18:25:00
34122,2021-10-27 18:30:00
34123,2021-10-27 18:35:00
34124,2021-10-27 18:40:00
34125,2021-10-27 18:45:00
34126,2021-10-27 18:50:00
34127,2021-10-27 18:55:00
34128,2021-10-27 19:00:00
34129,2021-10-27 19:05:00
34130,2021-10-27 19:10:00
34131,2021-10-27 19:15:00
34132,2021-10-27 19:20:00
34133,2021-10-27 19:25:00
34134,2021-10-27 19:30:00
34135,2021-10-27 19:35:00
34136,2021-10-27 19:40:00
34137,2021-10-27 19:45:00
34138,2021-10-27 19:50:00
34139,2021-10-27 19:55:00
34140,2021-10-27 20:00:00
34141,2021-10-27 20:05:00
34142,2021-10-27 20:10:00
34143,2021-10-27 20:15:00
34144,2021-10-27 20:20:00
34145,2021-10-27 20:25:00
34146,2021-10-27 20:30:00
34147,2021-10-27 20:35:00
34148,2021-10-27 20:40:00
34149,2021-10-27 20:45:00
34150,2021-10-27 20:50:00
34151,2021-10-27 20:55:00
34152,2021-10-27 21:00:00
34153,2021-10-27 21:05:00
34154,2021-10-27 21:10:00
34155,2021-10-27 21:15:00
34156,2021-10-27 21:20:00
34157,2021-10-27 21:25:00
34158,2021-10-27 21:30:00
34159,2021-10-27 21:35:00
34160,2021-10-27 21:40:00
34161,2021-10-27 21:45:00
34162,2021-10-27 21:50:00
34163,2021-10-27 21:55:00
34164,2021-10-27 22:00:00
34165,2021-10-27 22:05:00
34166,2021-10-27 22:10:00
34167,2021-10-27 22:15:00
34168,2021-10-27 22:20:00
34169,2021-10-27 22:25:00
34170,2021-10-27 22:30:00
34171,2021-10-27 22:35:00
34172,2021-10-27 22:40:00
34173,2021-10-27 22:45:00
34174,2021-10-27 22:50:00
34175,2021-10-27 22:55:00
34176,2021-10-27 23:00:00
34177,2021-10-27 23:05:00
34178,2021-10-27 23:10:00
34179,2021-10-27 23:15:00
34180,2021-10-27 23:20:00
34181,2021-10-27 23:25:00
34182,2021-10-27 23:30:00
34183,2021-10-27 23:35:00
34184,2021-10-27 23:40:00
34185,2021-10-27 23:45:00
34186,2021-10-27 23:50:00
34187,2021-10-27 23:55:00
34188,2021-10-28 00:00:00
34189,2021-10-28 00:05:00
34190,2021-10-28 00:10:00
34191,2021-10-28 00:15:00
34192,2021-10-28 00:20:00
34193,2021-10-28 00:25:00
34194,2021-10-28 00:30:00
34195,2021-10-28 00:35:00
34196,2021-10-28 00:40:00
34197,2021-10-28 00:45:00
34198,2021-10-28 00:50:00
34199,2021-10-28 00:55:00
34200,2021-10-28 01:00:00
34201,2021-10-28 01:05:00
34202,2021-10-28 01:10:00
34203,2021-10-28 01:15:00
34204,2021-10-28 01:20:00
34205,2021-10-28 01:25:00
34206,2021-10-28 01:30:00
34207,2021-10-28 01:35:00
34208,2021-10-28 01:40:00
34209,2021-10-28 01:45:00
34210,2021-10-28 01:50:00
34211,2021-10-28 01:55:00
34212,2021-10-28 02:00:00
34213,2021-10-28 02:05:00
34214,2021-10-28 02:10:00
34215,2021-10-28 02:15:00
34216,2021-10-28 02:20:00
34217,2021-10-28 02:25:00
34218,2021-10-28 02:30:00
34219,2021-10-28 02:35:00
34220,2021-10-28 02:40:00
34221,2021-10-28 02:45:00
34222,2021-10-28 02:50:00
34223,2021-10-28 02:55:00
34224,2021-10-28 03:00:00
34225,2021-10-28 03:05:00
34226,2021-10-28 03:10:00
34227,2021-10-28 03:15:00
34228,2021-10-28 03:20:00
34229,2021-10-28 03:25:00
34230,2021-10-28 03:30:00
34231,2021-10-28 03:35:00
34232,2021-10-28 03:40:00
34233,2021-10-28 03:45:00
34234,2021-10-28 03:50:00
34235,2021-10-28 03:55:00
34236,2021-10-28 04:00:00
34237,2021-10-28 04:05:00
34238,2021-10-28 04:10:00
34239,2021-10-28 04:15:00
34240,2021-10-28 04:20:00
34241,2021-10-28 04:25:00
34242,2021-10-28 04:30:00
34243,2021-10-28 04:35:00
34244,2021-10-28 04:40:00
34245,2021-10-28 04:45:00
34246,2021-10-28 04:50:00
34247,2021-10-28 04:55:00
34248,2021-10-28 05:00:00
34249,2021-10-28 05:05:00
34250,2021-10-28 05:10:00
34251,2021-10-28 05:15:00
34252,2021-10-28 05:20:00
34253,2021-10-28 05:25:00
34254,2021-10-28 05:30:00
34255,2021-10-28 05:35:00
34256,2021-10-28 05:40:00
34257,2021-10-28 05:45:00
34258,2021-10-28 05:50:00
34259,2021-10-28 05:55:00
34260,2021-10-28 06:00:00
34261,2021-10-28 06:05:00
34262,2021-10-28 06:10:00
34263,2021-10-28 06:15:00
34264,2021-10-28 06:20:00
34265,2021-10-28 06:25:00
34266,2021-10-28 06:30:00
34267,2021-10-28 06:35:00
34268,2021-10-28 06:40:00
34269,2021-10-28 06:45:00
34270,2021-10-28 06:50:00
34271,2021-10-28 06:55:00
34272,2021-10-28 07:00:00
34273,2021-10-28 07:05:00
34274,2021-10-28 07:10:00
34275,2021-10-28 07:15:00
34276,2021-10-28 07:20:00
34277,2021-10-28 07:25:00
34278,2021-10-28 07:30:00
34279,2021-10-28 07:35:00
34280,2021-10-28 07:40:00
34281,2021-10-28 07:45:00
34282,2021-10-28 07:50:00
34283,2021-10-28 07:55:00
34284,2021-10-28 08:00:00
34285,2021-10-28 08:05:00
34286,2021-10-28 08:10:00
34287,2021-10-28 08:15:00
34288,2021-10-28 08:20:00
34289,2021-10-28 08:25:00
34290,2021-10-28 08:30:00
34291,2021-10-28 08:35:00
34292,2021-10-28 08:40:00
34293,2021-10-28 08:45:00
34294,2021-10-28 08:50:00
34295,2021-10-28 08:55:00
34296,2021-10-28 09:00:00
34297,2021-10-28 09:05:00
34298,2021-10-28 09:10:00
34299,2021-10-28 09:15:00
34300,2021-10-28 09:20:00
34301,2021-10-28 09:25:00
34302,2021-10-28 09:30:00
34303,2021-10-28 09:35:00
34304,2021-10-28 09:40:00
34305,2021-10-28 09:45:00
34306,2021-10-28 09:50:00
34307,2021-10-28 09:55:00
34308,2021-10-28 10:00:00
34309,2021-10-28 10:05:00
34310,2021-10-28 10:10:00
34311,2021-10-28 10:15:00
34312,2021-10-28 10:20:00
34313,2021-10-28 10:25:00
34314,2021-10-28 10:30:00
34315,2021-10-28 10:35:00
34316,2021-10-28 10:40:00
34317,2021-10-28 10:45:00
34318,2021-10-28 10:50:00
34319,2021-10-28 10:55:00
34320,2021-10-28 11:00:00
34321,2021-10-28 11:05:00
34322,2021-10-28 11:10:00
34323,2021-10-28 11:15:00
34324,2021-10-28 11:20:00
34325,2021-10-28 11:25:00
34326,2021-10-28 11:30:00
34327,2021-10-28 11:35:00
34328,2021-10-28 11:40:00
34329,2021-10-28 11:45:00
34330,2021-10-28 11:50:00
34331,2021-10-28 11:55:00
34332,2021-10-28 12:00:00
34333,2021-10-28 12:05:00
34334,2021-10-28 12:10:00
34335,2021-10-28 12:15:00
34336,2021-10-28 12:20:00
34337,2021-10-28 12:25:00
34338,2021-10-28 12:30:00
34339,2021-10-28 12:35:00
34340,2021-10-28 12:40:00
34341,2021-10-28 12:45:00
34342,2021-10-28 12:50:00
34343,2021-10-28 12:55:00
34344,2021-10-28 13:00:00
34345,2021-10-28 13:05:00
34346,2021-10-28 13:10:00
34347,2021-10-28 13:15:00
34348,2021-10-28 13:20:00
34349,2021-10-28 13:25:00
34350,2021-10-28 13:30:00
34351,2021-10-28 13:35:00
34352,2021-10-28 13:40:00
34353,2021-10-28 13:45:00
34354,2021-10-28 13:50:00
34355,2021-10-28 13:55:00
34356,2021-10-28 14:00:00
34357,2021-10-28 14:05:00
34358,2021-10-28 14:10:00
34359,2021-10-28 14:15:00
34360,2021-10-28 14:20:00
34361,2021-10-28 14:25:00
34362,2021-10-28 14:30:00
34363,2021-10-28 14:35:00
34364,2021-10-28 14:40:00
34365,2021-10-28 14:45:00
34366,2021-10-28 14:50:00
34367,2021-10-28 14:55:00
34368,2021-10-28 15:00:00
34369,2021-10-28 15:05:00
34370,2021-10-28 15:10:00
34371,2021-10-28 15:15:00
34372,2021-10-28 15:20:00
34373,2021-10-28 15:25:00
34374,2021-10-28 15:30:00
34375,2021-10-28 15:35:00
34376,2021-10-28 15:40:00
34377,2021-10-28 15:45:00
34378,2021-10-28 15:50:00
34379,2021-10-28 15:55:00
34380,2021-10-28 16:00:00
34381,2021-10-28 16:05:00
34382,2021-10-28 16:10:00
34383,2021-10-28 16:15:00
34384,2021-10-28 16:20:00
34385,2021-10-28 16:25:00
34386,2021-10-28 16:30:00
34387,2021-10-28 16:35:00
34388,2021-10-28 16:40:00
34389,2021-10-28 16:45:00
34390,2021-10-28 16:50:00
34391,2021-10-28 16:55:00
34392,2021-10-28 17:00:00
34393,2021-10-28 17:05:00
34394,2021-10-28 17:10:00
34395,2021-10-28 17:15:00
34396,2021-10-28 17:20:00
34397,2021-10-28 17:25:00
34398,2021-10-28 17:30:00
34399,2021-10-28 17:35:00
34400,2021-10-28 17:40:00
34401,2021-10-28 17:45:00
34402,2021-10-28 17:50:00
34403,2021-10-28 17:55:00
34404,2021-10-28 18:00:00
34405,2021-10-28 18:05:00
34406,2021-10-28 18:10:00
34407,2021-10-28 18:15:00
34408,2021-10-28 18:20:00
34409,2021-10-28 18:25:00
34410,2021-10-28 18:30:00
34411,2021-10-28 18:35:00
34412,2021-10-28 18:40:00
34413,2021-10-28 18:45:00
34414,2021-10-28 18:50:00
34415,2021-10-28 18:55:00
34416,2021-10-28 19:00:00
34417,2021-10-28 19:05:00
34418,2021-10-28 19:10:00
34419,2021-10-28 19:15:00
34420,2021-10-28 19:20:00
34421,2021-10-28 19:25:00
34422,2021-10-28 19:30:00
34423,2021-10-28 19:35:00
34424,2021-10-28 19:40:00
34425,2021-10-28 19:45:00
34426,2021-10-28 19:50:00
34427,2021-10-28 19:55:00
34428,2021-10-28 20:00:00
34429,2021-10-28 20:05:00
34430,2021-10-28 20:10:00
34431,2021-10-28 20:15:00
34432,2021-10-28 20:20:00
34433,2021-10-28 20:25:00
34434,2021-10-28 20:30:00
34435,2021-10-28 20:35:00
34436,2021-10-28 20:40:00
34437,2021-10-28 20:45:00
34438,2021-10-28 20:50:00
34439,2021-10-28 20:55:00
34440,2021-10-28 21:00:00
34441,2021-10-28 21:05:00
34442,2021-10-28 21:10:00
34443,2021-10-28 21:15:00
34444,2021-10-28 21:20:00
34445,2021-10-28 21:25:00
34446,2021-10-28 21:30:00
34447,2021-10-28 21:35:00
34448,2021-10-28 21:40:00
34449,2021-10-28 21:45:00
34450,2021-10-28 21:50:00
34451,2021-10-28 21:55:00
34452,2021-10-28 22:00:00
34453,2021-10-28 22:05:00
34454,2021-10-28 22:10:00
34455,2021-10-28 22:15:00
34456,2021-10-28 22:20:00
34457,2021-10-28 22:25:00
34458,2021-10-28 22:30:00
34459,2021-10-28 22:35:00
34460,2021-10-28 22:40:00
34461,2021-10-28 22:45:00
34462,2021-10-28 22:50:00
34463,2021-10-28 22:55:00
34464,2021-10-28 23:00:00
34465,2021-10-28 23:05:00
34466,2021-10-28 23:10:00
34467,2021-10-28 23:15:00
34468,2021-10-28 23:20:00
34469,2021-10-28 23:25:00
34470,2021-10-28 23:30:00
34471,2021-10-28 23:35:00
34472,2021-10-28 23:40:00
34473,2021-10-28 23:45:00
34474,2021-10-28 23:50:00
34475,2021-10-28 23:55:00
34476,2021-10-29 00:00:00
34477,2021-10-29 00:05:00
34478,2021-10-29 00:10:00
34479,2021-10-29 00:15:00
34480,2021-10-29 00:20:00
34481,2021-10-29 00:25:00
34482,2021-10-29 00:30:00
34483,2021-10-29 00:35:00
34484,2021-10-29 00:40:00
34485,2021-10-29 00:45:00
34486,2021-10-29 00:50:00
34487,2021-10-29 00:55:00
34488,2021-10-29 01:00:00
34489,2021-10-29 01:05:00
34490,2021-10-29 01:10:00
34491,2021-10-29 01:15:00
34492,2021-10-29 01:20:00
34493,2021-10-29 01:25:00
34494,2021-10-29 01:30:00
34495,2021-10-29 01:35:00
34496,2021-10-29 01:40:00
34497,2021-10-29 01:45:00
34498,2021-10-29 01:50:00
34499,2021-10-29 01:55:00
34500,2021-10-29 02:00:00
34501,2021-10-29 02:05:00
34502,2021-10-29 02:10:00
34503,2021-10-29 02:15:00
34504,2021-10-29 02:20:00
34505,2021-10-29 02:25:00
34506,2021-10-29 02:30:00
34507,2021-10-29 02:35:00
34508,2021-10-29 02:40:00
34509,2021-10-29 02:45:00
34510,2021-10-29 02:50:00
34511,2021-10-29 02:55:00
34512,2021-10-29 03:00:00
34513,2021-10-29 03:05:00
34514,2021-10-29 03:10:00
34515,2021-10-29 03:15:00
34516,2021-10-29 03:20:00
34517,2021-10-29 03:25:00
34518,2021-10-29 03:30:00
34519,2021-10-29 03:35:00
34520,2021-10-29 03:40:00
34521,2021-10-29 03:45:00
34522,2021-10-29 03:50:00
34523,2021-10-29 03:55:00
34524,2021-10-29 04:00:00
34525,2021-10-29 04:05:00
34526,2021-10-29 04:10:00
34527,2021-10-29 04:15:00
34528,2021-10-29 04:20:00
34529,2021-10-29 04:25:00
34530,2021-10-29 04:30:00
34531,2021-10-29 04:35:00
34532,2021-10-29 04:40:00
34533,2021-10-29 04:45:00
34534,2021-10-29 04:50:00
34535,2021-10-29 04:55:00
34536,2021-10-29 05:00:00
34537,2021-10-29 05:05:00
34538,2021-10-29 05:10:00
34539,2021-10-29 05:15:00
34540,2021-10-29 05:20:00
34541,2021-10-29 05:25:00
34542,2021-10-29 05:30:00
34543,2021-10-29 05:35:00
34544,2021-10-29 05:40:00
34545,2021-10-29 05:45:00
34546,2021-10-29 05:50:00
34547,2021-10-29 05:55:00
34548,2021-10-29 06:00:00
34549,2021-10-29 06:05:00
34550,2021-10-29 06:10:00
34551,2021-10-29 06:15:00
34552,2021-10-29 06:20:00
34553,2021-10-29 06:25:00
34554,2021-10-29 06:30:00
34555,2021-10-29 06:35:00
34556,2021-10-29 06:40:00
34557,2021-10-29 06:45:00
34558,2021-10-29 06:50:00
34559,2021-10-29 06:55:00
34560,2021-10-29 07:00:00
34561,2021-10-29 07:05:00
34562,2021-10-29 07:10:00
34563,2021-10-29 07:15:00
34564,2021-10-29 07:20:00
34565,2021-10-29 07:25:00
34566,2021-10-29 07:30:00
34567,2021-10-29 07:35:00
34568,2021-10-29 07:40:00
34569,2021-10-29 07:45:00
34570,2021-10-29 07:50:00
34571,2021-10-29 07:55:00
34572,2021-10-29 08:00:00
34573,2021-10-29 08:05:00
34574,2021-10-29 08:10:00
34575,2021-10-29 08:15:00
34576,2021-10-29 08:20:00
34577,2021-10-29 08:25:00
34578,2021-10-29 08:30:00
34579,2021-10-29 08:35:00
34580,2021-10-29 08:40:00
34581,2021-10-29 08:45:00
34582,2021-10-29 08:50:00
34583,2021-10-29 08:55:00
34584,2021-10-29 09:00:00
34585,2021-10-29 09:05:00
34586,2021-10-29 09:10:00
34587,2021-10-29 09:15:00
34588,2021-10-29 09:20:00
34589,2021-10-29 09:25:00
34590,2021-10-29 09:30:00
34591,2021-10-29 09:35:00
34592,2021-10-29 09:40:00
34593,2021-10-29 09:45:00
34594,2021-10-29 09:50:00
34595,2021-10-29 09:55:00
34596,2021-10-29 10:00:00
34597,2021-10-29 10:05:00
34598,2021-10-29 10:10:00
34599,2021-10-29 10:15:00
34600,2021-10-29 10:20:00
34601,2021-10-29 10:25:00
34602,2021-10-29 10:30:00
34603,2021-10-29 10:35:00
34604,2021-10-29 10:40:00
34605,2021-10-29 10:45:00
34606,2021-10-29 10:50:00
34607,2021-10-29 10:55:00
34608,2021-10-29 11:00:00
34609,2021-10-29 11:05:00
34610,2021-10-29 11:10:00
34611,2021-10-29 11:15:00
34612,2021-10-29 11:20:00
34613,2021-10-29 11:25:00
34614,2021-10-29 11:30:00
34615,2021-10-29 11:35:00
34616,2021-10-29 11:40:00
34617,2021-10-29 11:45:00
34618,2021-10-29 11:50:00
34619,2021-10-29 11:55:00
34620,2021-10-29 12:00:00
34621,2021-10-29 12:05:00
34622,2021-10-29 12:10:00
34623,2021-10-29 12:15:00
34624,2021-10-29 12:20:00
34625,2021-10-29 12:25:00
34626,2021-10-29 12:30:00
34627,2021-10-29 12:35:00
34628,2021-10-29 12:40:00
34629,2021-10-29 12:45:00
34630,2021-10-29 12:50:00
34631,2021-10-29 12:55:00
34632,2021-10-29 13:00:00
34633,2021-10-29 13:05:00
34634,2021-10-29 13:10:00
34635,2021-10-29 13:15:00
34636,2021-10-29 13:20:00
34637,2021-10-29 13:25:00
34638,2021-10-29 13:30:00
34639,2021-10-29 13:35:00
34640,2021-10-29 13:40:00
34641,2021-10-29 13:45:00
34642,2021-10-29 13:50:00
34643,2021-10-29 13:55:00
34644,2021-10-29 14:00:00
34645,2021-10-29 14:05:00
34646,2021-10-29 14:10:00
34647,2021-10-29 14:15:00
34648,2021-10-29 14:20:00
34649,2021-10-29 14:25:00
34650,2021-10-29 14:30:00
34651,2021-10-29 14:35:00
34652,2021-10-29 14:40:00
34653,2021-10-29 14:45:00
34654,2021-10-29 14:50:00
34655,2021-10-29 14:55:00
34656,2021-10-29 15:00:00
34657,2021-10-29 15:05:00
34658,2021-10-29 15:10:00
34659,2021-10-29 15:15:00
34660,2021-10-29 15:20:00
34661,2021-10-29 15:25:00
34662,2021-10-29 15:30:00
34663,2021-10-29 15:35:00
34664,2021-10-29 15:40:00
34665,2021-10-29 15:45:00
34666,2021-10-29 15:50:00
34667,2021-10-29 15:55:00
34668,2021-10-29 16:00:00
34669,2021-10-29 16:05:00
34670,2021-10-29 16:10:00
34671,2021-10-29 16:15:00
34672,2021-10-29 16:20:00
34673,2021-10-29 16:25:00
34674,2021-10-29 16:30:00
34675,2021-10-29 16:35:00
34676,2021-10-29 16:40:00
34677,2021-10-29 16:45:00
34678,2021-10-29 16:50:00
34679,2021-10-29 16:55:00
34680,2021-10-29 17:00:00
34681,2021-10-29 17:05:00
34682,2021-10-29 17:10:00
34683,2021-10-29 17:15:00
34684,2021-10-29 17:20:00
34685,2021-10-29 17:25:00
34686,2021-10-29 17:30:00
34687,2021-10-29 17:35:00
34688,2021-10-29 17:40:00
34689,2021-10-29 17:45:00
34690,2021-10-29 17:50:00
34691,2021-10-29 17:55:00
34692,2021-10-29 18:00:00
34693,2021-10-29 18:05:00
34694,2021-10-29 18:10:00
34695,2021-10-29 18:15:00
34696,2021-10-29 18:20:00
34697,2021-10-29 18:25:00
34698,2021-10-29 18:30:00
34699,2021-10-29 18:35:00
34700,2021-10-29 18:40:00
34701,2021-10-29 18:45:00
34702,2021-10-29 18:50:00
34703,2021-10-29 18:55:00
34704,2021-10-29 19:00:00
34705,2021-10-29 19:05:00
34706,2021-10-29 19:10:00
34707,2021-10-29 19:15:00
34708,2021-10-29 19:20:00
34709,2021-10-29 19:25:00
34710,2021-10-29 19:30:00
34711,2021-10-29 19:35:00
34712,2021-10-29 19:40:00
34713,2021-10-29 19:45:00
34714,2021-10-29 19:50:00
34715,2021-10-29 19:55:00
34716,2021-10-29 20:00:00
34717,2021-10-29 20:05:00
34718,2021-10-29 20:10:00
34719,2021-10-29 20:15:00
34720,2021-10-29 20:20:00
34721,2021-10-29 20:25:00
34722,2021-10-29 20:30:00
34723,2021-10-29 20:35:00
34724,2021-10-29 20:40:00
34725,2021-10-29 20:45:00
34726,2021-10-29 20:50:00
34727,2021-10-29 20:55:00
34728,2021-10-29 21:00:00
34729,2021-10-29 21:05:00
34730,2021-10-29 21:10:00
34731,2021-10-29 21:15:00
34732,2021-10-29 21:20:00
34733,2021-10-29 21:25:00
34734,2021-10-29 21:30:00
34735,2021-10-29 21:35:00
34736,2021-10-29 21:40:00
34737,2021-10-29 21:45:00
34738,2021-10-29 21:50:00
34739,2021-10-29 21:55:00
34740,2021-10-29 22:00:00
34741,2021-10-29 22:05:00
34742,2021-10-29 22:10:00
34743,2021-10-29 22:15:00
34744,2021-10-29 22:20:00
34745,2021-10-29 22:25:00
34746,2021-10-29 22:30:00
34747,2021-10-29 22:35:00
34748,2021-10-29 22:40:00
34749,2021-10-29 22:45:00
34750,2021-10-29 22:50:00
34751,2021-10-29 22:55:00
34752,2021-10-29 23:00:00
34753,2021-10-29 23:05:00
34754,2021-10-29 23:10:00
34755,2021-10-29 23:15:00
34756,2021-10-29 23:20:00
34757,2021-10-29 23:25:00
34758,2021-10-29 23:30:00
34759,2021-10-29 23:35:00
34760,2021-10-29 23:40:00
34761,2021-10-29 23:45:00
34762,2021-10-29 23:50:00
34763,2021-10-29 23:55:00
34764,2021-10-30 00:00:00
34765,2021-10-30 00:05:00
34766,2021-10-30 00:10:00
34767,2021-10-30 00:15:00
34768,2021-10-30 00:20:00
34769,2021-10-30 00:25:00
34770,2021-10-30 00:30:00
34771,2021-10-30 00:35:00
34772,2021-10-30 00:40:00
34773,2021-10-30 00:45:00
34774,2021-10-30 00:50:00
34775,2021-10-30 00:55:00
34776,2021-10-30 01:00:00
34777,2021-10-30 01:05:00
34778,2021-10-30 01:10:00
34779,2021-10-30 01:15:00
34780,2021-10-30 01:20:00
34781,2021-10-30 01:25:00
34782,2021-10-30 01:30:00
34783,2021-10-30 01:35:00
34784,2021-10-30 01:40:00
34785,2021-10-30 01:45:00
34786,2021-10-30 01:50:00
34787,2021-10-30 01:55:00
34788,2021-10-30 02:00:00
34789,2021-10-30 02:05:00
34790,2021-10-30 02:10:00
34791,2021-10-30 02:15:00
34792,2021-10-30 02:20:00
34793,2021-10-30 02:25:00
34794,2021-10-30 02:30:00
34795,2021-10-30 02:35:00
34796,2021-10-30 02:40:00
34797,2021-10-30 02:45:00
34798,2021-10-30 02:50:00
34799,2021-10-30 02:55:00
34800,2021-10-30 03:00:00
34801,2021-10-30 03:05:00
34802,2021-10-30 03:10:00
34803,2021-10-30 03:15:00
34804,2021-10-30 03:20:00
34805,2021-10-30 03:25:00
34806,2021-10-30 03:30:00
34807,2021-10-30 03:35:00
34808,2021-10-30 03:40:00
34809,2021-10-30 03:45:00
34810,2021-10-30 03:50:00
34811,2021-10-30 03:55:00
34812,2021-10-30 04:00:00
34813,2021-10-30 04:05:00
34814,2021-10-30 04:10:00
34815,2021-10-30 04:15:00
34816,2021-10-30 04:20:00
